Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
1.320253958,0.768134654,-0.864984691,0.249438599,1.183405669
1.330221958,1.047686458,-0.751529634,0.393113554,1.347954736
1.340190958,1.33121264,-0.519961655,0.580500007,1.542552259
1.350158958,1.656988025,-0.254480839,0.821766138,1.86699475
1.360126958,2.043252945,-0.037042245,1.090597034,2.316388701
1.370094958,2.46542573,0.061289854,1.377591372,2.824860786
1.380062958,2.794006586,0.090017647,1.650458813,3.246319496
1.390030958,2.817985535,0.283528715,1.84534359,3.380343765
1.399998958,2.366580486,0.757051289,1.889598608,3.121604195
1.409966958,1.386182785,1.305478692,1.581550002,2.475293465
1.419935958,0.460560679,1.308498979,0.82233417,1.61261254
1.429903958,0.032486591,0.578021049,-0.108827814,0.589073175
1.439871958,-0.20949249,0.187430695,-0.910464048,0.95287048
1.449839958,-0.294671148,0.180674225,-1.477620244,1.517509752
1.459807958,-0.169901788,0.23389031,-1.796300173,1.819413533
1.469775958,-0.010957424,-0.004141963,-1.9213413,1.921377009
1.479743958,0.022053258,-0.462025911,-1.771654963,1.831042216
1.489711958,0.039036904,-0.79018569,-1.141028523,1.388475205
1.499680958,0.275438786,-0.698735118,-0.122392625,0.760971251
1.509648958,0.651956201,-0.063751183,0.752842605,0.997939421
1.519616958,0.902228117,0.6198138,1.417713523,1.791115952
1.529584958,0.978770137,1.09969151,1.936094642,2.432236596
1.539552958,0.924959898,1.339531064,2.151513577,2.69794458
1.549520958,0.744127989,1.323982835,1.985833645,2.500038455
1.559488958,0.53072381,0.941024005,1.603371501,1.933389281
1.569457958,0.348147482,0.119277388,1.170387983,1.226882959
1.579425958,0.23221235,-0.847423196,0.765745461,1.165510514
1.589393958,0.129873857,-1.447303534,0.461209387,1.524555291
1.599361958,0.039295759,-1.573958755,0.295758098,1.601987257
1.609329625,-0.037256408,-1.345494509,0.255933523,1.370126082
1.619297625,-0.100642301,-0.947269619,0.307444632,1.000984917
1.629265625,-0.042238772,-0.492899597,0.440850466,0.662633579
1.639233625,0.193768159,0.07599289,0.653450906,0.685798152
1.649202625,0.528686941,0.625144899,0.909508049,1.223732372
1.659170625,0.809627473,0.989187002,1.127112865,1.704221518
1.669138625,0.922398686,1.163143873,1.201763868,1.909963194
1.679106625,0.899025977,1.231779933,1.118664742,1.891280073
1.689074625,0.81347084,1.204535365,0.934075654,1.72775507
1.699042625,0.721076965,1.07946372,0.704814255,1.477144897
1.709010625,0.603694022,0.803702354,0.466686964,1.108233129
1.718979625,0.473817766,0.522335112,0.240436226,0.745081756
1.728947625,0.367085099,0.342543542,0.079621606,0.508357304
1.738915625,0.322343469,0.269880265,-0.016002117,0.420709801
1.748883625,0.571600676,0.247925937,0.012273365,0.623173522
1.758851625,1.037552118,0.24174501,0.156169027,1.076728291
1.768819625,1.37802422,0.137415975,0.309267581,1.418971578
1.778787625,1.541570067,-0.064446844,0.42089957,1.599296132
1.788756625,1.52066958,-0.330768287,0.450885594,1.620228826
1.798724625,1.367519617,-0.583266854,0.443767756,1.551528262
1.808692625,1.1985569,-0.741955698,0.406445831,1.467049799
1.818660625,1.073077798,-0.757433474,0.333357513,1.355112047
1.828628625,0.997607529,-0.643796504,0.255158812,1.214413743
1.838596625,1.029178739,-0.383288205,0.22925505,1.121907573
1.848565625,1.423227906,0.089276813,0.231393337,1.444676745
1.858533625,1.852743506,0.587293029,0.259512067,1.960846275
1.868501625,2.070050955,0.981042027,0.296920389,2.30991691
1.878469625,2.063941479,1.245482564,0.380188644,2.440414852
1.888437625,1.897066712,1.350755334,0.467381328,2.375257331
1.898405625,1.694144487,1.298040986,0.52369225,2.197564452
1.908373625,1.568782449,1.007601738,0.534075856,1.939478449
1.918342625,1.566315293,0.554723024,0.589037895,1.762959691
1.928310625,1.53723824,0.111911044,0.683853745,1.68620326
1.938278625,1.339123249,-0.161574021,0.730497956,1.533944101
1.948246625,0.959832847,-0.157460988,0.736444235,1.220009495
