"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.841314500E0,1.281714797E0,-7.665644884E-1,1.028656840E0,1.813435643E0
7.851281500E0,1.666422367E0,-1.101609588E0,1.018384814E0,2.242234336E0
7.861249500E0,1.825418472E0,-1.204147100E0,9.388312101E-1,2.379816564E0
7.871216500E0,1.689721942E0,-1.098984003E0,8.482953310E-1,2.186899872E0
7.881184500E0,1.397601724E0,-8.629547358E-1,8.115690351E-1,1.832109645E0
7.891152500E0,1.108544111E0,-4.902996123E-1,8.484696746E-1,1.479582558E0
7.901119500E0,9.668615460E-1,-5.667547882E-2,9.004620314E-1,1.322446683E0
7.911087500E0,1.036209941E0,2.719678879E-1,8.767662048E-1,1.384346977E0
7.921055500E0,1.242963195E0,3.651987612E-1,7.935884595E-1,1.519246617E0
7.931022500E0,1.378859401E0,2.638936937E-1,7.600055933E-1,1.596402716E0
7.940990500E0,1.309674501E0,1.233586743E-1,7.897014618E-1,1.534305400E0
7.950958500E0,1.019611597E0,1.192634404E-1,8.615776300E-1,1.340204309E0
7.960925500E0,6.085450649E-1,4.002594352E-1,9.357871413E-1,1.185846653E0
7.970893500E0,2.303398699E-1,9.047787786E-1,1.006943107E0,1.373177160E0
7.980860500E0,1.129461080E-2,1.373626947E0,1.047767282E0,1.727655879E0
7.990828500E0,-4.607246816E-2,1.644956231E0,1.037185431E0,1.945188241E0
8.000796500E0,-4.633146804E-3,1.652209401E0,9.276698232E-1,1.894832096E0
8.010763500E0,1.249202266E-1,1.453918934E0,7.802036405E-1,1.654751658E0
8.020731500E0,3.147561848E-1,1.113254547E0,6.041929126E-1,1.305165207E0
8.030699500E0,5.039302707E-1,7.623171210E-1,4.234741926E-1,1.007176004E0
8.040666500E0,6.788874269E-1,5.053367019E-1,2.722878754E-1,8.890410607E-1
8.050634500E0,8.431821465E-1,4.218861461E-1,1.626399904E-1,9.567631990E-1
8.060602500E0,9.662740231E-1,4.753110111E-1,3.613452613E-2,1.077456147E0
8.070569500E0,9.639386535E-1,5.842103362E-1,-2.621513903E-1,1.157239299E0
8.080537500E0,7.432275414E-1,7.860840559E-1,-5.492433310E-1,1.213253295E0
8.090504500E0,8.999370039E-2,1.053613901E0,-6.576102376E-1,1.245251920E0
8.100472500E0,-7.895991802E-1,1.130743027E0,-6.570208669E-1,1.527652800E0
8.110440500E0,-1.380447745E0,1.043551922E0,-7.521057129E-1,1.886875617E0
8.120407500E0,-1.688346386E0,1.041088700E0,-9.696484208E-1,2.207849012E0
8.130375500E0,-1.809222817E0,1.110513330E0,-1.249861002E0,2.463469014E0
8.140343500E0,-1.829008222E0,1.126166582E0,-1.522986054E0,2.633060722E0
8.150310500E0,-1.796008945E0,1.003738046E0,-1.731639504E0,2.689184554E0
8.160278500E0,-1.742324710E0,7.154061198E-1,-1.881952047E0,2.662563580E0
8.170246500E0,-1.796145916E0,4.409419298E-1,-2.017274618E0,2.736780375E0
8.180213500E0,-1.982443690E0,4.107805789E-1,-2.184160709E0,2.978150714E0
8.190181500E0,-2.196686983E0,6.056168079E-1,-2.448010921E0,3.344392754E0
8.200148500E0,-2.334156036E0,8.014888763E-1,-2.741834164E0,3.688946110E0
8.210116500E0,-2.358761072E0,9.198302031E-1,-2.885916471E0,3.839056561E0
8.220084500E0,-2.302682638E0,1.086127281E0,-2.892760277E0,3.853580390E0
8.230051500E0,-2.193824053E0,1.333056688E0,-2.840829849E0,3.828866456E0
8.240019500E0,-2.051603079E0,1.554312587E0,-2.775300264E0,3.785135977E0
8.249987500E0,-1.856558442E0,1.657430172E0,-2.624557257E0,3.616930303E0
8.259954500E0,-1.635724068E0,1.592530012E0,-2.360526085E0,3.283874002E0
8.269922500E0,-1.421108484E0,1.523393154E0,-2.038297892E0,2.914607061E0
8.279890500E0,-1.188535452E0,1.676849008E0,-1.760416150E0,2.706197357E0
8.289857500E0,-9.003089070E-1,2.037722111E0,-1.609369397E0,2.748260793E0
8.299825500E0,-6.109689474E-1,2.373821974E0,-1.536569953E0,2.892984797E0
8.309792500E0,-3.953693807E-1,2.362536430E0,-1.462624907E0,2.806629108E0
8.319760500E0,-3.173499405E-1,1.818705797E0,-1.375743270E0,2.302405548E0
8.329728500E0,-3.602439165E-1,1.030686736E0,-1.277156949E0,1.680244238E0
8.339695375E0,-4.720309079E-1,2.905351520E-1,-1.175657749E0,1.299767285E0
8.349663375E0,-5.543056130E-1,-3.065448701E-1,-1.135929704E0,1.300600154E0
8.359631375E0,-5.521582961E-1,-7.503463030E-1,-1.237203598E0,1.548732095E0
8.369598375E0,-5.129872561E-1,-1.042309642E0,-1.378409863E0,1.802658887E0
8.379566375E0,-4.981616735E-1,-1.183594823E0,-1.488619924E0,1.965973305E0
8.389533375E0,-5.275516510E-1,-1.290722728E0,-1.464872122E0,2.022406052E0
8.399501375E0,-5.809096694E-1,-1.410159349E0,-1.336176515E0,2.027652118E0
8.409469375E0,-6.365418434E-1,-1.506898642E0,-1.113700747E0,1.978953862E0
8.419436375E0,-6.785558462E-1,-1.769096971E0,-8.713878989E-1,2.085535662E0
8.429404375E0,-6.009825468E-1,-1.812844157E0,-6.852725744E-1,2.029084143E0
8.439372375E0,-4.143908620E-1,-1.631115556E0,-5.360324979E-1,1.766235710E0
8.449339375E0,-1.945988089E-1,-1.341125131E0,-3.658617437E-1,1.403688045E0
8.459307375E0,1.691609435E-2,-9.946921468E-1,-1.775869280E-1,1.010562090E0
8.469274375E0,2.000418603E-1,-6.555454135E-1,-1.789566875E-2,6.856214626E-1
8.479242375E0,3.734871447E-1,-4.030793607E-1,1.196033359E-1,5.623793882E-1
8.489210375E0,6.060354114E-1,-2.394440323E-1,2.647936046E-1,7.033690478E-1
8.499177375E0,9.204684496E-1,-1.940035820E-1,4.707867205E-1,1.051921904E0
8.509145375E0,1.291504025E0,-2.899573743E-1,7.647147775E-1,1.528674791E0
8.519113375E0,1.627855062E0,-4.572806060E-1,1.189545512E0,2.067374224E0
8.529080375E0,1.836627364E0,-7.395686507E-1,1.700251222E0,2.609792344E0
8.539048375E0,1.866021156E0,-1.028435588E0,2.172748089E0,3.043115011E0
8.549015375E0,1.617028594E0,-1.206736088E0,2.554198742E0,3.254984589E0
8.558983375E0,3.723804951E-1,-1.357511401E0,2.897640705E0,3.221463347E0
8.568951375E0,-1.737424374E0,-2.499705076E0,3.148408413E0,4.379457096E0
8.578918375E0,-2.240720987E0,-3.115432024E0,2.711590528E0,4.698879700E0
8.588886375E0,-7.356851101E-1,-3.173249483E0,1.890538096E0,3.766281874E0
8.598854375E0,7.274467945E-1,-2.321454525E0,7.895940542E-1,2.557692069E0
8.608821375E0,1.345849633E0,-7.598773390E-2,-2.720115185E-1,1.375163858E0
8.618789375E0,1.371972561E0,1.749863982E0,-8.040658236E-1,2.364498787E0
8.628757375E0,1.084100962E0,2.442641735E0,-9.812164903E-1,2.846850776E0
8.638724375E0,9.014632106E-1,2.129829884E0,-9.283780456E-1,2.492127013E0
8.648692375E0,8.567770720E-1,9.704173803E-1,-6.971578002E-1,1.470308077E0
8.658659375E0,7.245183587E-1,-3.173453808E-1,-3.019098043E-1,8.466312496E-1
8.668627375E0,6.097440720E-1,-6.511128545E-1,-1.095155701E-1,8.987376940E-1
8.678595375E0,5.350139141E-1,-1.006204262E-1,3.134543309E-3,5.444025935E-1
8.688562375E0,4.062474370E-1,7.041273713E-1,1.493480504E-1,8.265211281E-1
8.698530375E0,2.545402050E-1,1.287694931E0,2.937491536E-1,1.345079000E0
8.708497375E0,2.621206343E-1,1.090535522E0,3.369106352E-1,1.171103636E0
8.718465375E0,3.744631708E-1,6.002482027E-2,2.359006405E-1,4.466259705E-1
8.728433375E0,3.475744724E-1,-9.091685414E-1,1.572226733E-1,9.859586298E-1
8.738400375E0,2.512751222E-1,-1.372713566E0,1.847746670E-1,1.407701459E0
8.748368375E0,9.515823424E-2,-1.431049109E0,3.184127212E-1,1.469130117E0
8.758336375E0,-1.269515306E-1,-1.236574888E0,4.843433499E-1,1.334099931E0
8.768303375E0,-3.733625114E-1,-8.923847079E-1,5.764874816E-1,1.126094067E0
8.778271375E0,-5.686401129E-1,-4.685974717E-1,5.721742511E-1,9.329086462E-1
8.788238375E0,-6.369162798E-1,-1.185447071E-2,5.214342475E-1,8.232232689E-1
8.798206375E0,-5.390567780E-1,4.208481908E-1,4.996317327E-1,8.469517565E-1
8.808174375E0,-2.974799573E-1,8.539204597E-1,5.281329751E-1,1.047186190E0
8.818141375E0,-7.028135005E-3,1.325167537E0,6.020191908E-1,1.455522415E0
8.828109375E0,2.276587635E-1,1.708369732E0,6.676512361E-1,1.848273201E0
8.838077375E0,3.741416931E-1,1.876210928E0,7.248306274E-1,2.045856518E0
8.848044375E0,4.562446773E-1,1.752442360E0,7.493628860E-1,1.959785234E0
8.858012375E0,6.046046019E-1,1.144752979E0,7.203522921E-1,1.481524057E0
8.867979375E0,9.106867313E-1,7.224738598E-2,6.589673162E-1,1.126413748E0
8.877947375E0,1.228869319E0,-9.967966080E-1,6.439263225E-1,1.708322098E0
8.887915375E0,1.425356865E0,-1.672613621E0,6.950533390E-1,2.304859575E0
8.897882375E0,1.470577359E0,-1.910873652E0,8.112896681E-1,2.544057155E0
8.907850375E0,1.406546712E0,-1.840827465E0,9.143893719E-1,2.490607824E0
8.917818375E0,1.261180162E0,-1.606832266E0,9.379463792E-1,2.247716340E0
8.927785375E0,1.087767720E0,-1.244383454E0,9.179691076E-1,1.890607330E0
8.937753375E0,9.389401078E-1,-7.735946774E-1,9.164289832E-1,1.523121575E0
8.947720375E0,8.249949813E-1,-2.790459394E-1,9.337580204E-1,1.276866241E0
8.957688375E0,7.182049155E-1,8.034257591E-2,9.261525869E-1,1.174747566E0
8.967656375E0,6.118972301E-1,1.746016890E-1,9.061177373E-1,1.107227765E0
8.977623375E0,5.485864282E-1,-8.055204526E-3,9.298486114E-1,1.079643643E0
8.987591375E0,5.440745950E-1,-3.714687824E-1,1.023505807E0,1.217197748E0
8.997559375E0,6.171395183E-1,-7.243498564E-1,1.095172524E0,1.450843464E0
9.007526375E0,8.192144036E-1,-9.761884809E-1,1.099245667E0,1.682972735E0
9.017494375E0,1.199358106E0,-1.116566539E0,1.106521964E0,1.977263654E0
9.027461375E0,1.629281163E0,-1.083036184E0,1.089765310E0,2.239444779E0
9.037429375E0,1.857580185E0,-8.859850168E-1,1.013615131E0,2.294120578E0
9.047397375E0,1.794013739E0,-6.460115314E-1,9.203125834E-1,2.117260363E0
9.057364375E0,1.533203959E0,-4.520215392E-1,8.611992002E-1,1.815682218E0
9.067332375E0,1.250012875E0,-3.171811402E-1,8.315020800E-1,1.534448361E0
9.077300375E0,1.102771759E0,-1.764682531E-1,7.994881868E-1,1.373472955E0
9.087267375E0,1.163259387E0,-3.002341278E-2,7.644812465E-1,1.392302188E0
9.097235375E0,1.340458155E0,7.211973518E-2,7.471658587E-1,1.536322278E0
9.107202375E0,1.492556095E0,1.129869744E-1,7.541758418E-1,1.676087991E0
9.117170375E0,1.452647090E0,1.193330213E-1,7.878991961E-1,1.656867249E0
9.127138375E0,1.162682414E0,2.291876674E-1,8.400966525E-1,1.452625130E0
9.137105375E0,7.053662539E-1,4.631764889E-1,8.904599547E-1,1.226781538E0
9.147073375E0,2.741136253E-1,8.485154510E-1,9.091129303E-1,1.273421796E0
9.157040375E0,3.120750375E-2,1.293431401E0,8.667417765E-1,1.557298945E0
9.167008375E0,-5.925510079E-2,1.656872392E0,7.897920609E-1,1.836439160E0
9.176976375E0,-9.108972549E-2,1.815728903E0,7.175780535E-1,1.954504298E0
9.186943375E0,-8.358178288E-2,1.690642834E0,6.383657455E-1,1.809079857E0
9.196911375E0,1.593069173E-2,1.350964069E0,5.375579000E-1,1.454072281E0
9.206879375E0,2.112068087E-1,9.291867018E-1,4.192930758E-1,1.041058560E0
9.216846375E0,4.585963786E-1,6.139358282E-1,2.834447026E-1,8.170487984E-1
9.226814375E0,6.783847213E-1,5.079517961E-1,1.430824846E-1,8.594727771E-1
9.236781375E0,7.682746649E-1,5.489706397E-1,-8.644364774E-2,9.482021030E-1
9.246749375E0,6.192958951E-1,6.228113770E-1,-3.974164128E-1,9.640338284E-1
9.256717375E0,-1.367620192E-2,8.521888852E-1,-5.908674002E-1,1.037081105E0
9.266684375E0,-8.944414854E-1,9.562286735E-1,-7.076720595E-1,1.488354323E0
9.276652375E0,-1.523032904E0,9.198802710E-1,-8.938171268E-1,1.991159962E0
9.286619375E0,-1.839916825E0,9.079835415E-1,-1.136443853E0,2.345470671E0
9.296587375E0,-1.889644146E0,9.374359846E-1,-1.416047812E0,2.540616584E0
9.306555375E0,-1.769667625E0,8.763377070E-1,-1.686286807E0,2.596777710E0
9.316522375E0,-1.633220553E0,6.651237011E-1,-1.892267227E0,2.586595093E0
9.326490375E0,-1.617266655E0,3.788958490E-1,-2.035909176E0,2.627553933E0
9.336458375E0,-1.758258939E0,2.017050982E-1,-2.180494070E0,2.808329367E0
9.346425917E0,-1.941187143E0,2.570244670E-1,-2.359856129E0,3.066462139E0
9.356393917E0,-2.050449371E0,5.545467138E-1,-2.540155172E0,3.311231339E0
9.366360917E0,-2.073230505E0,9.680174589E-1,-2.630524635E0,3.486402499E0
9.376328917E0,-2.032227993E0,1.432773471E0,-2.640907526E0,3.627283142E0
9.386296917E0,-1.948973894E0,1.828628778E0,-2.631130219E0,3.750363806E0
9.396263917E0,-1.840347290E0,2.050664186E0,-2.668042421E0,3.835433758E0
9.406231917E0,-1.712793112E0,2.085308075E0,-2.716037035E0,3.828710904E0
9.416198917E0,-1.573276281E0,1.954462171E0,-2.687188625E0,3.676425348E0
9.426166917E0,-1.392336726E0,1.662721515E0,-2.509685993E0,3.316891343E0
9.436134917E0,-1.107436299E0,1.426197886E0,-2.200800657E0,2.846748865E0
9.446101917E0,-7.413957119E-1,1.516010523E0,-1.907472014E0,2.546842161E0
9.456069917E0,-3.086296320E-1,1.961049795E0,-1.770089149E0,2.659733849E0
9.466037917E0,1.027797908E-1,2.495233774E0,-1.726003170E0,3.035760566E0
9.476004917E0,3.207906783E-1,2.598038435E0,-1.702784181E0,3.122848753E0
9.485972917E0,2.546830177E-1,2.026564360E0,-1.670014858E0,2.638328291E0
9.495939917E0,-2.675399184E-2,1.050529599E0,-1.602757215E0,1.916548697E0
9.505907917E0,-3.634484410E-1,3.026084974E-2,-1.516558051E0,1.559794477E0
9.515875917E0,-6.899269819E-1,-1.053469181E0,-1.429551005E0,1.905101738E0
9.525842917E0,-1.144686103E0,-1.625362039E0,-1.495428920E0,2.487652646E0
9.535810917E0,-9.977309108E-1,-7.890026569E-1,-1.477463484E0,1.949587266E0
9.545777917E0,-7.326120734E-1,-8.647824079E-2,-1.460667968E0,1.636383161E0
9.555745917E0,-6.040839553E-1,-1.414317787E-1,-1.353807092E0,1.489199119E0
9.565713917E0,-5.115192533E-1,-6.985114813E-1,-1.137999296E0,1.429899519E0
9.575680917E0,-4.151711762E-1,-1.271575570E0,-9.695850015E-1,1.652079481E0
9.585648917E0,-5.417436957E-1,-2.498472691E0,-7.997322083E-1,2.678698121E0
9.595615917E0,-6.690718532E-1,-2.702331066E0,-6.470787525E-1,2.858139473E0
9.605583917E0,-5.381473303E-1,-2.635748386E0,-4.620285928E-1,2.729513240E0
9.615551917E0,-3.037523627E-1,-2.241945982E0,-2.883417606E-1,2.280729764E0
9.625518917E0,-8.128417283E-2,-1.669313788E0,-1.490899622E-1,1.677928323E0
9.635486917E0,1.174598113E-1,-1.118522882E0,-4.171797261E-2,1.125446860E0
9.645454917E0,3.016051352E-1,-7.109410167E-1,6.093982607E-2,7.746718332E-1
9.655421917E0,5.264366865E-1,-4.589383006E-1,1.851459295E-1,7.225226390E-1
9.665389917E0,8.289051652E-1,-3.020962775E-1,3.724563122E-1,9.576375297E-1
9.675356917E0,1.208999515E0,-2.220586687E-1,6.591120362E-1,1.394782619E0
9.685324917E0,1.549099207E0,-2.234557569E-1,1.093872428E0,1.909501955E0
9.695292917E0,1.767815828E0,-3.553269804E-1,1.577134132E0,2.395575534E0
9.705259917E0,1.818556070E0,-5.541190505E-1,1.970750570E0,2.738257094E0
9.715227917E0,1.621142864E0,-7.324264646E-1,2.267583847E0,2.882098058E0
9.725194917E0,8.638741970E-1,-9.805073738E-1,2.524636507E0,2.842791380E0
9.735162917E0,-6.130803227E-1,-1.585455179E0,2.728328466E0,3.214546909E0
9.745130917E0,-1.612843990E0,-1.793709874E0,2.406500816E0,3.407331365E0
9.755097917E0,-1.043694019E0,-1.782109380E0,1.601835370E0,2.613634940E0
9.765065917E0,1.704498082E-1,-1.652203441E0,7.391371727E-1,1.818008005E0
9.775032917E0,1.022975802E0,-4.809518158E-1,-6.905602664E-2,1.132502926E0
9.785000917E0,1.318888783E0,1.487994313E0,-5.893567801E-1,2.073869840E0
9.794968917E0,1.172043681E0,2.860418558E0,-8.792240024E-1,3.213831913E0
9.804935917E0,9.437613487E-1,3.203376532E0,-9.912103415E-1,3.483504647E0
9.814903917E0,8.073707223E-1,2.414510012E0,-8.505395055E-1,2.684236117E0
9.824871917E0,6.368451715E-1,8.752279878E-1,-5.005207658E-1,1.192525404E0
9.834838917E0,4.706585705E-1,-5.733636022E-1,-1.105652563E-2,7.418810936E-1
9.844806917E0,5.163349509E-1,-1.063708544E0,2.078973502E-1,1.200541110E0
9.854773917E0,6.346914768E-1,-8.820189238E-1,3.148147464E-1,1.131326203E0
9.864741917E0,7.517960072E-1,-6.278203726E-1,4.222026169E-1,1.066588349E0
9.874709917E0,7.996473908E-1,-6.082724929E-1,5.330476165E-1,1.137352688E0
9.884676917E0,7.079219818E-1,-8.380942941E-1,6.828354001E-1,1.292215060E0
9.894644917E0,2.639903426E-1,-8.400567770E-1,9.574304819E-1,1.300791842E0
9.904611917E0,-1.666408777E-1,-6.808260083E-1,1.100026011E0,1.304358257E0
9.914579917E0,-3.899117708E-1,-6.299601793E-1,9.965819120E-1,1.241795685E0
9.924547917E0,-5.687772036E-1,-5.876393914E-1,8.167514205E-1,1.155815922E0
9.934514917E0,-7.396104336E-1,-5.606059432E-1,6.600648761E-1,1.138853923E0
9.944482917E0,-8.697228432E-1,-5.267336369E-1,5.891216397E-1,1.175129973E0
9.954450917E0,-9.169439077E-1,-4.094725251E-1,5.822599530E-1,1.160810291E0
9.964417917E0,-8.512904644E-1,-1.773709208E-1,5.870772600E-1,1.049197602E0
9.974385917E0,-6.886368394E-1,1.152484342E-1,6.107841730E-1,9.276638422E-1
9.984352917E0,-4.469598234E-1,4.724610150E-1,6.687047482E-1,9.328228849E-1
9.994320917E0,-1.546600461E-1,8.706912398E-1,7.448874116E-1,1.156235366E0
1.000428892E1,1.234674752E-1,1.224600196E0,8.148797750E-1,1.476116156E0
1.001425592E1,3.119564354E-1,1.429581881E0,8.685067892E-1,1.701565519E0
1.002422392E1,4.231558740E-1,1.427057624E0,9.046978951E-1,1.741847478E0
1.003419092E1,5.474429131E-1,1.122779012E0,8.999310732E-1,1.539546163E0
1.004415892E1,7.666335106E-1,4.659288824E-1,8.343613148E-1,1.225143039E0
1.005412692E1,1.030576468E0,-2.975695431E-1,7.577008605E-1,1.313295885E0
1.006409392E1,1.262278676E0,-9.181415439E-1,7.512920499E-1,1.732273389E0
1.007406192E1,1.422683597E0,-1.292866707E0,8.257668614E-1,2.092229396E0
1.008402892E1,1.516780496E0,-1.489507079E0,8.947001100E-1,2.306456741E0
1.009399692E1,1.541466355E0,-1.537485242E0,8.918443918E-1,2.352735815E0
1.010396492E1,1.531862497E0,-1.449095607E0,8.473361135E-1,2.272544670E0
1.011393192E1,1.509059787E0,-1.266177177E0,7.904965281E-1,2.122581175E0
1.012389992E1,1.469942331E0,-9.590047598E-1,7.246101499E-1,1.898810274E0
1.013386792E1,1.348156214E0,-6.177406311E-1,6.186179519E-1,1.606803297E0
1.014383492E1,1.125075459E0,-3.778007627E-1,5.692696571E-1,1.316281181E0
1.015380292E1,8.582285643E-1,-2.449527234E-1,6.576234698E-1,1.108614781E0
1.016376992E1,6.440489292E-1,-1.842430234E-1,8.275840282E-1,1.064725241E0
1.017373792E1,5.749604106E-1,-1.881738603E-1,9.870147109E-1,1.157664422E0
1.018370592E1,7.277817130E-1,-3.381118178E-1,1.057826638E0,1.327773708E0
1.019367292E1,1.140825510E0,-5.678414106E-1,1.039385080E0,1.644459807E0
1.020364092E1,1.534160972E0,-6.864985228E-1,9.336598516E-1,1.922667633E0
1.021360792E1,1.636193156E0,-6.516563296E-1,7.919306755E-1,1.931045885E0
1.022357592E1,1.486068010E0,-5.092042089E-1,7.046067119E-1,1.721672929E0
1.023354392E1,1.230984926E0,-2.665606737E-1,7.078384161E-1,1.444788464E0
1.024351092E1,1.004087329E0,6.818115711E-2,7.794870734E-1,1.272965095E0
1.025347892E1,8.810986280E-1,3.647044301E-1,8.402289748E-1,1.270955878E0
1.026344692E1,8.736606240E-1,4.888302684E-1,8.518882394E-1,1.314515686E0
1.027341392E1,9.365519881E-1,4.166660607E-1,8.731415868E-1,1.346520131E0
1.028338192E1,9.959731698E-1,2.358894050E-1,9.501085877E-1,1.396535963E0
1.029334892E1,9.940804839E-1,1.274795830E-1,1.063292146E0,1.461176663E0
1.030331692E1,8.820948005E-1,1.593472064E-1,1.158106208E0,1.464476957E0
1.031328492E1,7.144815326E-1,3.221531808E-1,1.194235682E0,1.428448598E0
1.032325192E1,5.500534177E-1,6.395948529E-1,1.161912203E0,1.435855252E0
1.033321992E1,3.876644671E-1,1.020764589E0,1.052582026E0,1.516632126E0
1.034318725E1,2.336547077E-1,1.290962934E0,8.690503240E-1,1.573667146E0
1.035315525E1,1.218623966E-1,1.348714948E0,6.457695961E-1,1.500300245E0
1.036312325E1,9.773537517E-2,1.201947927E0,4.407199025E-1,1.283925643E0
1.037309025E1,1.538039744E-1,9.714257717E-1,2.856661379E-1,1.024172268E0
1.038305825E1,2.410474271E-1,7.225081325E-1,1.632785946E-1,7.789619779E-1
1.039302625E1,3.579152226E-1,5.461389422E-1,8.277043700E-2,6.581960165E-1
1.040299325E1,4.619950056E-1,4.551903903E-1,-2.138925157E-2,6.489184670E-1
1.041296125E1,4.783947468E-1,4.272162914E-1,-2.508871555E-1,6.887086889E-1
1.042292825E1,3.219859898E-1,4.376973212E-1,-4.820481539E-1,7.263775501E-1
1.043289625E1,-1.905057877E-1,5.921111107E-1,-6.662235856E-1,9.114504312E-1
1.044286425E1,-9.263610840E-1,6.497989893E-1,-8.851494789E-1,1.436618664E0
1.045283125E1,-1.492830396E0,5.822774768E-1,-1.166202426E0,1.981821826E0
1.046279925E1,-1.806156754E0,5.644527674E-1,-1.444450378E0,2.380597833E0
1.047276625E1,-1.913998842E0,5.336216092E-1,-1.689952731E0,2.608463882E0
1.048273425E1,-1.883400202E0,4.078809321E-1,-1.887126327E0,2.697185375E0
1.049270225E1,-1.859005928E0,1.695645154E-1,-2.092073202E0,2.803823363E0
1.050266925E1,-1.914173961E0,3.982410952E-2,-2.304745913E0,2.996247926E0
1.051263725E1,-2.021461248E0,1.944211423E-1,-2.508734703E0,3.227670208E0
1.052260525E1,-2.102944374E0,5.512710214E-1,-2.614646912E0,3.400390162E0
1.053257225E1,-2.160437107E0,9.840496182E-1,-2.633489847E0,3.545576247E0
1.054254025E1,-2.205944538E0,1.426391125E0,-2.581635237E0,3.683154007E0
1.055250725E1,-2.198438168E0,1.763957262E0,-2.496052504E0,3.764963971E0
1.056247525E1,-2.145198345E0,1.855980039E0,-2.431867361E0,3.736377484E0
1.057244325E1,-2.080617666E0,1.806672573E0,-2.354208231E0,3.624269865E0
1.058241025E1,-1.984189630E0,1.671230912E0,-2.226183176E0,3.418466437E0
1.059237825E1,-1.822560787E0,1.529401064E0,-2.033015013E0,3.129527996E0
1.060234625E1,-1.477950931E0,1.528703570E0,-1.818528533E0,2.797913434E0
1.061231325E1,-8.690240383E-1,1.650373578E0,-1.647421718E0,2.488560637E0
1.062228125E1,-1.420345902E-1,1.798870087E0,-1.544047236E0,2.374908268E0
1.063224825E1,4.943250716E-1,1.757201791E0,-1.486639142E0,2.354190168E0
1.064221625E1,7.714648247E-1,1.360486269E0,-1.442643881E0,2.127745810E0
1.065218425E1,5.271896124E-1,8.352989554E-1,-1.470785022E0,1.771683327E0
1.066215125E1,7.595069706E-2,2.480303198E-1,-1.507339239E0,1.529496365E0
1.067211925E1,-7.331216335E-1,-2.287295818E0,-1.660289407E0,2.919888766E0
1.068208725E1,-1.058473110E0,-1.490732670E0,-1.914682031E0,2.647386730E0
1.069205425E1,-1.472574472E0,-1.280159950E0,-2.237611771E0,2.968870410E0
1.070202225E1,-7.517136931E-1,2.270531058E-1,-1.889659882E0,2.046323791E0
1.071198925E1,-2.326718420E-1,6.541983485E-1,-1.590528846E0,1.735480819E0
1.072195725E1,-4.166942835E-2,1.899641603E-1,-1.359189391E0,1.373032601E0
1.073192525E1,-2.275290489E-1,-9.388249516E-1,-1.143590808E0,1.496984200E0
1.074189225E1,-3.093947172E-1,-1.461425781E0,-9.874945879E-1,1.790708230E0
1.075186025E1,-4.032591581E-1,-2.329651356E0,-8.565797210E-1,2.514681333E0
1.076182725E1,-3.917905986E-1,-2.045885324E0,-7.902127504E-1,2.227909968E0
1.077179525E1,-9.397486597E-2,-1.995525241E0,-6.385436058E-1,2.097305462E0
1.078176325E1,1.818038225E-1,-1.650389194E0,-4.648313224E-1,1.724211496E0
1.079173025E1,3.738281429E-1,-1.101112247E0,-3.012778163E-1,1.201234358E0
1.080169825E1,4.729843736E-1,-6.266988516E-1,-1.618943512E-1,8.016704118E-1
1.081166625E1,4.941735566E-1,-4.159051478E-1,-3.698544577E-2,6.469563503E-1
1.082163325E1,4.919072390E-1,-4.212148190E-1,1.257035285E-1,6.596938931E-1
1.083160125E1,5.572699904E-1,-4.868018329E-1,3.692261875E-1,8.269545600E-1
1.084156925E1,7.527710199E-1,-5.394704938E-1,6.986711025E-1,1.160100828E0
1.085153625E1,1.037868738E0,-6.336720586E-1,1.102411389E0,1.641347820E0
1.086150425E1,1.296437383E0,-8.541157842E-1,1.481067181E0,2.145652268E0
1.087147125E1,1.439255238E0,-1.124603987E0,1.803032637E0,2.566537834E0
1.088143925E1,1.348845243E0,-1.309707165E0,2.096678495E0,2.816163536E0
1.089140725E1,7.357432842E-1,-1.430060267E0,2.408535242E0,2.896106449E0
1.090137425E1,-5.627384782E-1,-1.602491975E0,2.688189745E0,3.179782890E0
1.091134225E1,-1.387566686E0,-1.524458170E0,2.486184359E0,3.229617111E0
1.092131025E1,-1.043688774E0,-1.191123009E0,1.815825701E0,2.409415542E0
1.093127725E1,-9.847585112E-3,-1.029158831E0,1.064229131E0,1.480489283E0
1.094124525E1,7.908491492E-1,-6.306827068E-1,2.902560532E-1,1.052355277E0
1.095121225E1,1.097571850E0,7.800456882E-1,-3.392068148E-1,1.388595155E0
1.096118025E1,1.026576519E0,2.073144436E0,-6.889986992E-1,2.413815736E0
1.097114825E1,8.222223520E-1,2.444331646E0,-9.112269878E-1,2.735167530E0
1.098111525E1,6.969680786E-1,1.659300327E0,-9.621837139E-1,2.040793860E0
1.099108325E1,5.219281316E-1,-4.536591470E-2,-7.179234028E-1,8.887525263E-1
1.100105125E1,3.103666306E-1,-1.234979868E0,-1.977591664E-1,1.288647123E0
1.101101825E1,3.493054807E-1,-1.156088591E0,2.182399035E-1,1.227266802E0
1.102098625E1,4.329712391E-1,-4.661554992E-1,5.829605460E-1,8.629067398E-1
1.103095425E1,4.063406885E-1,2.637037635E-1,8.716543913E-1,9.972130203E-1
1.104092125E1,3.848414123E-1,4.930233657E-1,9.891415834E-1,1.170288863E0
